Vehicle ID,Type,x [m],y [m],Speed [km/h],Tan. Acc. [ms-2],Lat. Acc. [ms-2],Time [s], Angle [rad]
519, Car,356534.73,4363488.98,23.2678,-0.2953,-0.011,201.1009,0.8395
519, Car,356534.87,4363489.14,23.232,-0.3004,-0.0065,201.134267,0.8395
519, Car,356535.02,4363489.3,23.1965,-0.2906,-0.0186,201.167633,0.8396
519, Car,356535.16,4363489.46,23.1632,-0.2638,-0.0127,201.201,0.8397
519, Car,356535.3,4363489.62,23.1328,-0.2432,0.0045,201.234367,0.8397
519, Car,356535.45,4363489.78,23.1044,-0.2288,-0.0017,201.267733,0.8398
519, Car,356535.59,4363489.94,23.0767,-0.2328,0.0043,201.3011,0.8397
519, Car,356535.73,4363490.09,23.0503,-0.207,-0.0116,201.334467,0.8397
519, Car,356535.88,4363490.25,23.0252,-0.2105,0.0091,201.367833,0.8398
519, Car,356536.02,4363490.41,23.0006,-0.2003,0.0066,201.4012,0.8397
519, Car,356536.16,4363490.57,22.976,-0.209,0.0077,201.434567,0.8396
519, Car,356536.3,4363490.73,22.9516,-0.197,0.0121,201.467933,0.8396
519, Car,356536.44,4363490.89,22.9274,-0.2058,0.0043,201.5013,0.8396
519, Car,356536.58,4363491.04,22.9021,-0.2156,0.0197,201.534667,0.8394
519, Car,356536.73,4363491.2,22.8763,-0.2135,0.0188,201.568033,0.8393
519, Car,356536.87,4363491.36,22.8504,-0.2179,0.0157,201.6014,0.8392
519, Car,356537.01,4363491.52,22.8242,-0.2195,-0.0001,201.634767,0.8391
519, Car,356537.15,4363491.67,22.7968,-0.2358,0.0228,201.668133,0.8389
519, Car,356537.29,4363491.83,22.7679,-0.246,0.0289,201.7015,0.8389
519, Car,356537.43,4363491.99,22.7378,-0.2547,0.0069,201.734867,0.8387
519, Car,356537.57,4363492.14,22.7069,-0.2597,0.0305,201.768233,0.8386
519, Car,356537.71,4363492.3,22.6752,-0.2685,0.0152,201.8016,0.8385
519, Car,356537.85,4363492.46,22.6408,-0.3042,0.029,201.834967,0.8384
519, Car,356537.99,4363492.61,22.6041,-0.3066,0.0122,201.868333,0.8382
519, Car,356538.13,4363492.77,22.5653,-0.3392,0.0354,201.9017,0.8381
519, Car,356538.27,4363492.93,22.5244,-0.3414,0.0046,201.935067,0.838
519, Car,356538.42,4363493.08,22.4808,-0.3847,0.0164,201.968433,0.8378
519, Car,356538.56,4363493.24,22.4341,-0.3932,0.0315,202.0018,0.8378
519, Car,356538.7,4363493.39,22.385,-0.424,0.0207,202.035167,0.8376
519, Car,356538.84,4363493.55,22.333,-0.4427,0.0247,202.068533,0.8374
519, Car,356538.98,4363493.7,22.278,-0.473,0.0339,202.1019,0.8373
519, Car,356539.12,4363493.86,22.2192,-0.5052,0.012,202.135267,0.8373
519, Car,356539.25,4363494.01,22.1571,-0.5297,0.0226,202.168633,0.8372
519, Car,356539.39,4363494.17,22.0921,-0.5524,0.0283,202.202,0.837
519, Car,356539.53,4363494.32,22.0223,-0.6089,0.025,202.235367,0.8369
519, Car,356539.67,4363494.47,21.9485,-0.6213,0.0129,202.268733,0.8368
519, Car,356539.81,4363494.62,21.8717,-0.6575,0.0086,202.3021,0.8366
519, Car,356539.94,4363494.78,21.7908,-0.6883,0.0261,202.335467,0.8365
519, Car,356540.08,4363494.93,21.7073,-0.7023,0.0204,202.368833,0.8364
519, Car,356540.22,4363495.08,21.622,-0.7185,0.0063,202.4022,0.8363
519, Car,356540.35,4363495.23,21.5334,-0.7563,0.0229,202.435567,0.8363
519, Car,356540.48,4363495.38,21.4431,-0.7476,0.0177,202.468933,0.8362
519, Car,356540.62,4363495.52,21.352,-0.7681,0.0035,202.5023,0.836
519, Car,356540.75,4363495.67,21.2595,-0.7722,0.0225,202.535667,0.8361
519, Car,356540.88,4363495.82,21.1668,-0.7722,0.0067,202.569033,0.836
519, Car,356541.02,4363495.96,21.0739,-0.7739,0.0045,202.6024,0.8358
519, Car,356541.15,4363496.11,20.9812,-0.7702,0.0084,202.635767,0.8358
519, Car,356541.28,4363496.25,20.8893,-0.7599,0.0209,202.669133,0.8358
519, Car,356541.41,4363496.39,20.7984,-0.7525,-0.0054,202.7025,0.8357
519, Car,356541.53,4363496.54,20.7095,-0.7278,0.0141,202.735867,0.8356
519, Car,356541.66,4363496.68,20.6216,-0.7364,-0.0066,202.769233,0.8356
519, Car,356541.79,4363496.82,20.5355,-0.6972,0.0034,202.8026,0.8357
519, Car,356541.91,4363496.96,20.4522,-0.6899,0.0119,202.835967,0.8355
519, Car,356542.04,4363497.09,20.3717,-0.6496,-0.0141,202.869333,0.8355
519, Car,356542.16,4363497.23,20.2947,-0.6331,-0.0016,202.9027,0.8355
519, Car,356542.29,4363497.37,20.2214,-0.5872,-0.009,202.936067,0.8356
519, Car,356542.41,4363497.51,20.1524,-0.5621,0.0088,202.969433,0.8356
519, Car,356542.54,4363497.64,20.0874,-0.519,-0.0039,203.0028,0.8358
519, Car,356542.66,4363497.78,20.0263,-0.4986,-0.0108,203.036167,0.8358
519, Car,356542.78,4363497.92,19.9678,-0.4756,-0.0092,203.069533,0.8359
519, Car,356542.9,4363498.05,19.9108,-0.4731,-0.0109,203.1029,0.8359
519, Car,356543.03,4363498.19,19.8568,-0.4269,-0.0184,203.136267,0.836
519, Car,356543.15,4363498.32,19.8053,-0.4302,-0.008,203.169633,0.8361
519, Car,356543.27,4363498.46,19.7561,-0.3882,-0.0214,203.203,0.8362
519, Car,356543.39,4363498.59,19.7103,-0.3745,-0.0195,203.236367,0.8363
519, Car,356543.51,4363498.72,19.667,-0.3474,-0.0136,203.269733,0.8364
519, Car,356543.63,4363498.86,19.6262,-0.3309,-0.0148,203.3031,0.8365
519, Car,356543.76,4363498.99,19.5883,-0.3002,-0.0088,203.336467,0.8367
519, Car,356543.88,4363499.13,19.553,-0.2882,-0.0156,203.369833,0.8368
519, Car,356544,4363499.26,19.5198,-0.2648,-0.0258,203.4032,0.8369
519, Car,356544.12,4363499.4,19.4889,-0.2495,-0.0147,203.436567,0.837
519, Car,356544.24,4363499.53,19.4608,-0.2179,-0.0169,203.469933,0.8372
519, Car,356544.36,4363499.66,19.4355,-0.2044,-0.0122,203.5033,0.8373
519, Car,356544.48,4363499.8,19.4127,-0.1746,-0.0148,203.536667,0.8374
519, Car,356544.6,4363499.93,19.3921,-0.1685,-0.0262,203.570033,0.8375
519, Car,356544.72,4363500.07,19.3733,-0.1448,-0.0127,203.6034,0.8376
519, Car,356544.85,4363500.2,19.3578,-0.113,-0.0006,203.636767,0.8377
519, Car,356544.97,4363500.34,19.3444,-0.1097,-0.0154,203.670133,0.8379
519, Car,356545.09,4363500.47,19.3322,-0.0935,-0.0062,203.7035,0.8379
519, Car,356545.2,4363500.6,19.3229,-0.0623,-0.0129,203.736867,0.838
519, Car,356545.32,4363500.73,19.3161,-0.0504,-0.0114,203.770233,0.838
519, Car,356545.44,4363500.87,19.3114,-0.0283,0.0095,203.8036,0.838
519, Car,356545.56,4363501,19.3082,-0.0236,-0.0047,203.836967,0.838
519, Car,356545.68,4363501.13,19.3076,0.0128,-0.0182,203.870333,0.8381
519, Car,356545.8,4363501.26,19.3094,0.0176,0.0268,203.9037,0.8381
519, Car,356545.92,4363501.39,19.3128,0.0382,-0.0002,203.937067,0.8381
519, Car,356546.04,4363501.53,19.3175,0.0406,0.0024,203.970433,0.8381
519, Car,356546.15,4363501.66,19.3204,0.0085,0.0097,204.0038,0.8381
519, Car,356546.27,4363501.79,19.3214,0.0068,0.0081,204.037167,0.8379
519, Car,356546.39,4363501.92,19.3225,0.0123,0.018,204.070533,0.8379
519, Car,356546.51,4363502.05,19.3243,0.0166,0.0256,204.1039,0.8378
519, Car,356546.63,4363502.19,19.3281,0.0471,0.0171,204.137267,0.8376
519, Car,356546.75,4363502.32,19.3335,0.044,0.0229,204.170633,0.8375
519, Car,356546.87,4363502.45,19.3403,0.0685,0.0268,204.204,0.8373
519, Car,356546.99,4363502.58,19.349,0.0764,0.0179,204.237367,0.8371
519, Car,356547.11,4363502.72,19.3606,0.1166,0.0443,204.270733,0.8369
519, Car,356547.23,4363502.85,19.375,0.123,0.0217,204.3041,0.8368
519, Car,356547.35,4363502.98,19.3902,0.1307,0.0243,204.337467,0.8364
519, Car,356547.47,4363503.12,19.4077,0.1606,0.0294,204.370833,0.8363
519, Car,356547.59,4363503.25,19.4286,0.1876,0.0284,204.4042,0.836
519, Car,356547.71,4363503.38,19.4514,0.1919,0.0409,204.437567,0.8359
519, Car,356547.83,4363503.52,19.4768,0.2315,0.0251,204.470933,0.8356
519, Car,356547.95,4363503.66,19.5054,0.2437,0.0326,204.5043,0.8354
519, Car,356548.08,4363503.79,19.5369,0.281,0.0269,204.537667,0.8353
519, Car,356548.2,4363503.92,19.5704,0.2767,0.0264,204.571033,0.8351
519, Car,356548.32,4363504.06,19.6069,0.3316,0.0411,204.6044,0.8348
519, Car,356548.44,4363504.19,19.648,0.3527,0.0311,204.637767,0.8347
519, Car,356548.56,4363504.33,19.6909,0.3618,0.0204,204.671133,0.8344
519, Car,356548.69,4363504.46,19.7373,0.4097,0.022,204.7045,0.8342
519, Car,356548.81,4363504.6,19.7876,0.4277,0.0196,204.737867,0.8341
519, Car,356548.93,4363504.73,19.8406,0.4553,0.04,204.771233,0.8338
519, Car,356549.05,4363504.87,19.8968,0.4807,0.0139,204.8046,0.8335
519, Car,356549.17,4363505,19.9568,0.5184,0.0232,204.837967,0.8335
519, Car,356549.3,4363505.14,20.0206,0.5432,0.0077,204.871333,0.8334
519, Car,356549.42,4363505.27,20.0866,0.5567,0.0386,204.9047,0.8332
519, Car,356549.54,4363505.41,20.1546,0.5752,-0.0119,204.938067,0.833
519, Car,356549.67,4363505.54,20.2249,0.5946,0.0113,204.971433,0.833
519, Car,356549.79,4363505.68,20.2973,0.6114,0.0216,205.0048,0.833
519, Car,356549.92,4363505.82,20.3734,0.6553,0.0036,205.038167,0.833
519, Car,356550.04,4363505.96,20.4544,0.6935,0.0141,205.071533,0.8329
519, Car,356550.17,4363506.09,20.5403,0.7366,-0.0001,205.1049,0.833
519, Car,356550.3,4363506.23,20.6305,0.7653,-0.0069,205.138267,0.833
519, Car,356550.42,4363506.37,20.7235,0.7828,0.0071,205.171633,0.8331
519, Car,356550.55,4363506.51,20.819,0.8078,-0.0111,205.205,0.8331
519, Car,356550.68,4363506.66,20.9188,0.853,-0.0029,205.238367,0.833
519, Car,356550.81,4363506.8,21.0223,0.8704,0.0029,205.271733,0.833
519, Car,356550.94,4363506.94,21.1268,0.8705,-0.0133,205.3051,0.8331
519, Car,356551.07,4363507.09,21.2336,0.9065,0.0043,205.338467,0.8332
519, Car,356551.21,4363507.23,21.343,0.9147,0.013,205.371833,0.8332
519, Car,356551.34,4363507.38,21.4537,0.9297,-0.0001,205.4052,0.8334
519, Car,356551.47,4363507.53,21.5662,0.9428,-0.0066,205.438567,0.8334
519, Car,356551.61,4363507.68,21.6795,0.9436,0.0054,205.471933,0.8334
519, Car,356551.75,4363507.83,21.793,0.946,0.0092,205.5053,0.8335
519, Car,356551.88,4363507.98,21.907,0.9519,-0.002,205.538667,0.8336
519, Car,356552.02,4363508.13,22.0205,0.9379,0.0112,205.572033,0.8335
519, Car,356552.16,4363508.28,22.1344,0.9587,0.0107,205.6054,0.8335
519, Car,356552.3,4363508.44,22.2481,0.9351,0.0043,205.638767,0.8336
519, Car,356552.44,4363508.59,22.36,0.927,0.0147,205.672133,0.8335
519, Car,356552.58,4363508.74,22.4715,0.9292,0.0229,205.7055,0.8334
519, Car,356552.72,4363508.9,22.581,0.8943,0.0268,205.738867,0.8333
519, Car,356552.86,4363509.06,22.6878,0.8836,0.0174,205.772233,0.8333
519, Car,356553,4363509.21,22.793,0.868,0.0239,205.8056,0.8331
519, Car,356553.14,4363509.37,22.8965,0.8556,0.0319,205.838967,0.8329
519, Car,356553.29,4363509.53,22.9979,0.8326,0.0412,205.872333,0.8328
519, Car,356553.43,4363509.69,23.0968,0.8148,0.0441,205.9057,0.8325
519, Car,356553.58,4363509.84,23.1935,0.7949,0.0292,205.939067,0.8324
519, Car,356553.72,4363510,23.2898,0.8084,0.0623,205.972433,0.8322
519, Car,356553.87,4363510.17,23.3851,0.7787,0.0499,206.0058,0.8319
519, Car,356554.01,4363510.33,23.4791,0.7867,0.0356,206.039167,0.8317
519, Car,356554.16,4363510.49,23.5734,0.7825,0.0561,206.072533,0.8315
519, Car,356554.31,4363510.65,23.6667,0.7714,0.0511,206.1059,0.8311
519, Car,356554.46,4363510.81,23.7583,0.7545,0.0666,206.139267,0.8307
519, Car,356554.61,4363510.98,23.8494,0.7609,0.0554,206.172633,0.8304
519, Car,356554.76,4363511.14,23.9404,0.7553,0.0571,206.206,0.83
519, Car,356554.91,4363511.3,24.0311,0.7544,0.0717,206.239367,0.8297
519, Car,356555.06,4363511.47,24.1211,0.7449,0.0617,206.272733,0.8294
519, Car,356555.21,4363511.63,24.2102,0.7387,0.0707,206.3061,0.829
519, Car,356555.36,4363511.8,24.2989,0.737,0.0619,206.339467,0.8286
519, Car,356555.51,4363511.96,24.3869,0.728,0.0682,206.372833,0.828
519, Car,356555.66,4363512.13,24.4754,0.7458,0.0557,206.4062,0.8277
519, Car,356555.82,4363512.3,24.5632,0.7164,0.067,206.439567,0.8273
519, Car,356555.97,4363512.46,24.6491,0.7135,0.065,206.472933,0.8269
519, Car,356556.13,4363512.63,24.7349,0.7162,0.0615,206.5063,0.8266
519, Car,356556.28,4363512.8,24.821,0.7167,0.0722,206.539667,0.8263
519, Car,356556.44,4363512.97,24.9068,0.7127,0.0531,206.573033,0.8259
519, Car,356556.6,4363513.14,24.9926,0.7151,0.0678,206.6064,0.8255
519, Car,356556.75,4363513.31,25.0773,0.6949,0.0535,206.639767,0.8252
519, Car,356556.91,4363513.48,25.1616,0.7083,0.0682,206.673133,0.8249
519, Car,356557.07,4363513.66,25.2454,0.6872,0.0389,206.7065,0.8247
519, Car,356557.23,4363513.83,25.3286,0.6985,0.0534,206.739867,0.8245
519, Car,356557.39,4363514,25.4135,0.7158,0.0508,206.773233,0.8241
519, Car,356557.55,4363514.17,25.5013,0.7462,0.0528,206.8066,0.824
519, Car,356557.71,4363514.35,25.5932,0.7828,0.041,206.839967,0.8237
519, Car,356557.87,4363514.52,25.6878,0.7929,0.0417,206.873333,0.8236
519, Car,356558.04,4363514.7,25.7851,0.8265,0.0214,206.9067,0.8233
519, Car,356558.2,4363514.87,25.8842,0.8234,0.0266,206.940067,0.8232
519, Car,356558.36,4363515.05,25.9847,0.8504,0.0321,206.973433,0.8231
519, Car,356558.53,4363515.23,26.0857,0.8313,0.0103,207.0068,0.8229
519, Car,356558.69,4363515.4,26.1872,0.8585,0.0266,207.040167,0.8228
519, Car,356558.86,4363515.58,26.2891,0.8391,0.0196,207.073533,0.8227
519, Car,356559.02,4363515.76,26.3898,0.8373,0.0123,207.1069,0.8226
519, Car,356559.19,4363515.94,26.4898,0.8268,-0.0063,207.140267,0.8226
519, Car,356559.35,4363516.12,26.5881,0.8107,-0.0097,207.173633,0.8226
519, Car,356559.52,4363516.3,26.6846,0.7956,0.0031,207.207,0.8226
519, Car,356559.69,4363516.48,26.7789,0.7756,-0.0193,207.240367,0.8226
519, Car,356559.85,4363516.66,26.8702,0.7443,-0.0075,207.273733,0.8226
519, Car,356560.02,4363516.84,26.958,0.7165,-0.0264,207.3071,0.8226
519, Car,356560.19,4363517.02,27.0424,0.69,-0.0256,207.340467,0.8227
519, Car,356560.36,4363517.2,27.1224,0.6406,-0.0285,207.373833,0.8228
519, Car,356560.54,4363517.39,27.1977,0.6137,-0.0481,207.4072,0.8229
519, Car,356560.71,4363517.58,27.2693,0.5785,-0.0451,207.440567,0.8231
519, Car,356560.88,4363517.76,27.3156,0.5883,-0.048,207.473933,0.8233
519, Car,356561.06,4363517.95,27.3634,0.5893,-0.0483,207.5073,0.8235
519, Car,356561.23,4363518.14,27.412,0.5869,-0.0504,207.540667,0.8238
519, Car,356561.41,4363518.33,27.4606,0.5726,-0.0673,207.574033,0.8241
519, Car,356561.59,4363518.52,27.5099,0.5832,-0.0484,207.6074,0.8244
519, Car,356561.76,4363518.71,27.5599,0.5632,-0.075,207.640767,0.8247
519, Car,356561.94,4363518.9,27.6114,0.5858,-0.0504,207.674133,0.8251
519, Car,356562.12,4363519.1,27.6642,0.5622,-0.0813,207.7075,0.8252
519, Car,356562.29,4363519.29,27.7186,0.5843,-0.06,207.740867,0.8253
519, Car,356562.47,4363519.48,27.7746,0.5561,-0.0854,207.774233,0.8256
519, Car,356562.65,4363519.67,27.8301,0.5418,-0.0761,207.8076,0.8257
519, Car,356562.82,4363519.86,27.8839,0.4874,-0.0851,207.840967,0.826
519, Car,356563,4363520.06,27.9318,0.4069,-0.0916,207.874333,0.8262
519, Car,356563.18,4363520.25,27.9745,0.3626,-0.0859,207.9077,0.8265
519, Car,356563.35,4363520.44,28.0119,0.2803,-0.0878,207.941067,0.8265
542, Heavy Vehicle,356478.02,4363423.67,25.8812,2.359,0.2265,197.8977,0.8821
542, Heavy Vehicle,356478.17,4363423.84,26.0403,2.3819,0.2058,197.931067,0.8816
542, Heavy Vehicle,356478.31,4363424.02,26.2021,2.4363,0.2231,197.964433,0.8809
542, Heavy Vehicle,356478.45,4363424.19,26.367,2.4671,0.249,197.9978,0.8804
542, Heavy Vehicle,356478.6,4363424.37,26.534,2.5023,0.2508,198.031167,0.8798
542, Heavy Vehicle,356478.74,4363424.55,26.7081,2.6143,0.251,198.064533,0.8791
542, Heavy Vehicle,356478.89,4363424.73,26.8968,2.781,0.2498,198.0979,0.8785
542, Heavy Vehicle,356479.04,4363424.91,27.0988,2.8835,0.2606,198.131267,0.8777
542, Heavy Vehicle,356479.19,4363425.09,27.3107,2.9934,0.2754,198.164633,0.8777
542, Heavy Vehicle,356479.35,4363425.28,27.5296,3.0511,0.2702,198.198,0.8771
542, Heavy Vehicle,356479.5,4363425.47,27.7526,3.1122,0.2833,198.231367,0.876
542, Heavy Vehicle,356479.66,4363425.66,27.9773,3.1285,0.2736,198.264733,0.8747
542, Heavy Vehicle,356479.82,4363425.85,28.2023,3.1616,0.2751,198.2981,0.8733
542, Heavy Vehicle,356479.99,4363426.04,28.426,3.1495,0.2607,198.331467,0.872
542, Heavy Vehicle,356480.15,4363426.24,28.6468,3.1515,0.2783,198.364833,0.8706
542, Heavy Vehicle,356480.32,4363426.44,28.864,3.1228,0.2717,198.3982,0.8692
542, Heavy Vehicle,356480.49,4363426.64,29.2419,3.1701,0.2784,198.431567,0.8671
542, Heavy Vehicle,356480.66,4363426.84,29.6233,3.1793,0.2942,198.464933,0.8656
542, Heavy Vehicle,356480.84,4363427.05,30.002,3.1268,0.2904,198.4983,0.8649
542, Heavy Vehicle,356481.02,4363427.26,30.3753,3.0878,0.2896,198.531667,0.8634
542, Heavy Vehicle,356481.2,4363427.47,30.7429,3.0325,0.2879,198.565033,0.862
542, Heavy Vehicle,356481.38,4363427.68,31.1024,2.9535,0.2845,198.5984,0.8606
542, Heavy Vehicle,356481.57,4363427.9,31.4521,2.8689,0.2851,198.631767,0.8594
542, Heavy Vehicle,356481.76,4363428.12,31.7907,2.7696,0.2644,198.665133,0.858
542, Heavy Vehicle,356481.96,4363428.35,32.116,2.6471,0.2822,198.6985,0.8568
542, Heavy Vehicle,356482.16,4363428.58,32.4261,2.5158,0.2616,198.731867,0.8549
542, Heavy Vehicle,356482.37,4363428.82,32.7193,2.3662,0.2477,198.765233,0.8539
542, Heavy Vehicle,356482.57,4363429.06,32.9942,2.2108,0.242,198.7986,0.8529
542, Heavy Vehicle,356482.78,4363429.3,33.2485,2.0222,0.227,198.831967,0.852
542, Heavy Vehicle,356483,4363429.54,33.4805,1.8416,0.2231,198.865333,0.8511
542, Heavy Vehicle,356483.21,4363429.78,33.6884,1.62,0.2026,198.8987,0.8503
542, Heavy Vehicle,356483.43,4363430.03,33.8708,1.4162,0.1953,198.932067,0.8499
542, Heavy Vehicle,356483.65,4363430.28,34.0263,1.1729,0.1875,198.965433,0.8492
542, Heavy Vehicle,356483.87,4363430.53,34.1544,0.9601,0.1707,198.9988,0.8487
542, Heavy Vehicle,356484.09,4363430.78,34.2605,0.8058,0.1348,199.032167,0.8481
542, Heavy Vehicle,356484.31,4363431.03,34.3484,0.6588,0.1413,199.065533,0.8476
542, Heavy Vehicle,356484.53,4363431.28,34.4142,0.4369,0.1082,199.0989,0.847
542, Heavy Vehicle,356484.76,4363431.54,34.4514,0.1822,0.1051,199.132267,0.8465
542, Heavy Vehicle,356484.98,4363431.79,34.4601,-0.0378,0.0938,199.165633,0.8463
542, Heavy Vehicle,356485.2,4363432.04,34.4428,-0.2503,0.0707,199.199,0.8461
542, Heavy Vehicle,356485.42,4363432.29,34.4023,-0.4239,0.0535,199.232367,0.846
542, Heavy Vehicle,356485.64,4363432.53,34.3396,-0.6206,0.0415,199.265733,0.8459
542, Heavy Vehicle,356485.86,4363432.78,34.2558,-0.7734,0.0343,199.2991,0.8459
542, Heavy Vehicle,356486.08,4363433.03,34.154,-0.9214,0.0207,199.332467,0.846
542, Heavy Vehicle,356486.29,4363433.27,34.0358,-1.0473,0.0255,199.365833,0.846
542, Heavy Vehicle,356486.5,4363433.51,33.9022,-1.1772,-0.0145,199.3992,0.8462
542, Heavy Vehicle,356486.71,4363433.74,33.7551,-1.2715,-0.0122,199.432567,0.8464
542, Heavy Vehicle,356486.92,4363433.98,33.5993,-1.3238,-0.0158,199.465933,0.8466
542, Heavy Vehicle,356487.12,4363434.21,33.4338,-1.4317,-0.0254,199.4993,0.8468
542, Heavy Vehicle,356487.33,4363434.43,33.2604,-1.4542,-0.0315,199.532667,0.8471
542, Heavy Vehicle,356487.52,4363434.66,33.083,-1.4997,-0.0432,199.566033,0.8473
542, Heavy Vehicle,356487.72,4363434.88,32.9024,-1.5071,-0.0405,199.5994,0.8476
542, Heavy Vehicle,356487.92,4363435.11,32.7212,-1.5113,-0.048,199.632767,0.8479
542, Heavy Vehicle,356488.12,4363435.33,32.5403,-1.4993,-0.0752,199.666133,0.8482
542, Heavy Vehicle,356488.31,4363435.55,32.3618,-1.4731,-0.0472,199.6995,0.8487
542, Heavy Vehicle,356488.5,4363435.77,32.1874,-1.4314,-0.0734,199.732867,0.849
542, Heavy Vehicle,356488.7,4363435.99,32.0199,-1.3563,-0.068,199.766233,0.8493
542, Heavy Vehicle,356488.89,4363436.21,31.8618,-1.2768,-0.0738,199.7996,0.8496
542, Heavy Vehicle,356489.08,4363436.42,31.7132,-1.1974,-0.0711,199.832967,0.8502
542, Heavy Vehicle,356489.27,4363436.64,31.5773,-1.0654,-0.0681,199.866333,0.8503
542, Heavy Vehicle,356489.46,4363436.86,31.4551,-0.9691,-0.0721,199.8997,0.8506
542, Heavy Vehicle,356489.65,4363437.07,31.3488,-0.8004,-0.0589,199.933067,0.851
542, Heavy Vehicle,356489.83,4363437.29,31.2583,-0.7073,-0.0839,199.966433,0.8513
542, Heavy Vehicle,356490.02,4363437.5,31.1829,-0.5482,-0.0624,199.9998,0.8515
542, Heavy Vehicle,356490.21,4363437.71,31.1238,-0.4354,-0.0746,200.033167,0.8518
542, Heavy Vehicle,356490.4,4363437.93,31.075,-0.3778,-0.0536,200.066533,0.852
542, Heavy Vehicle,356490.58,4363438.14,31.0327,-0.326,-0.0692,200.0999,0.8523
542, Heavy Vehicle,356490.77,4363438.35,30.997,-0.269,-0.0464,200.133267,0.8525
542, Heavy Vehicle,356490.96,4363438.57,30.9677,-0.2184,-0.0428,200.166633,0.8527
542, Heavy Vehicle,356491.14,4363438.78,30.9449,-0.1604,-0.0551,200.2,0.8528
542, Heavy Vehicle,356491.33,4363439,30.928,-0.1206,-0.0488,200.233367,0.853
542, Heavy Vehicle,356491.52,4363439.21,30.9138,-0.1165,-0.0332,200.266733,0.8532
542, Heavy Vehicle,356491.7,4363439.42,30.9035,-0.0559,-0.0439,200.3001,0.8534
542, Heavy Vehicle,356491.89,4363439.64,30.8991,-0.0167,-0.0325,200.333467,0.8536
542, Heavy Vehicle,356492.08,4363439.85,30.8979,-0.0035,-0.029,200.366833,0.8538
542, Heavy Vehicle,356492.27,4363440.07,30.8984,0.0116,-0.0291,200.4002,0.8539
542, Heavy Vehicle,356492.46,4363440.29,30.9011,0.0338,-0.0146,200.433567,0.8541
542, Heavy Vehicle,356492.64,4363440.5,30.9066,0.0582,-0.0133,200.466933,0.8542
542, Heavy Vehicle,356492.83,4363440.72,30.9129,0.0469,-0.015,200.5003,0.8543
542, Heavy Vehicle,356493.02,4363440.94,30.9193,0.0589,-0.0031,200.533667,0.8543
542, Heavy Vehicle,356493.21,4363441.16,30.9265,0.0616,-0.004,200.567033,0.8543
542, Heavy Vehicle,356493.4,4363441.37,30.934,0.0623,0.0081,200.6004,0.8543
542, Heavy Vehicle,356493.59,4363441.59,30.9405,0.0469,-0.0013,200.633767,0.8543
542, Heavy Vehicle,356493.78,4363441.81,30.9458,0.0402,0.0186,200.667133,0.8543
542, Heavy Vehicle,356493.97,4363442.03,30.9497,0.0251,0.0328,200.7005,0.8543
542, Heavy Vehicle,356494.16,4363442.24,30.9518,0.01,0.0088,200.733867,0.8542
542, Heavy Vehicle,356494.35,4363442.46,30.9517,-0.0119,0.0423,200.767233,0.8541
542, Heavy Vehicle,356494.54,4363442.68,30.9474,-0.0593,0.0326,200.8006,0.8539
542, Heavy Vehicle,356494.73,4363442.9,30.9391,-0.0799,0.042,200.833967,0.8537
542, Heavy Vehicle,356494.92,4363443.11,30.9278,-0.1077,0.0533,200.867333,0.8536
542, Heavy Vehicle,356495.11,4363443.33,30.9127,-0.1434,0.0608,200.9007,0.8533
542, Heavy Vehicle,356495.29,4363443.55,30.8943,-0.1634,0.0526,200.934067,0.8532
542, Heavy Vehicle,356495.48,4363443.76,30.8718,-0.2108,0.0622,200.967433,0.8529
542, Heavy Vehicle,356495.67,4363443.98,30.8469,-0.2034,0.0767,201.0008,0.8525
542, Heavy Vehicle,356495.86,4363444.19,30.8215,-0.2198,0.0696,201.034167,0.8522
542, Heavy Vehicle,356496.05,4363444.41,30.7937,-0.2441,0.0829,201.067533,0.8519
542, Heavy Vehicle,356496.24,4363444.63,30.7649,-0.2347,0.0765,201.1009,0.8515
542, Heavy Vehicle,356496.43,4363444.84,30.7348,-0.2666,0.0878,201.134267,0.8512
542, Heavy Vehicle,356496.61,4363445.06,30.7023,-0.274,0.078,201.167633,0.8507
542, Heavy Vehicle,356496.8,4363445.27,30.6699,-0.2652,0.0874,201.201,0.8503
542, Heavy Vehicle,356496.99,4363445.48,30.6369,-0.2848,0.0921,201.234367,0.85
542, Heavy Vehicle,356497.18,4363445.7,30.6014,-0.3054,0.0887,201.267733,0.8496
542, Heavy Vehicle,356497.36,4363445.91,30.5663,-0.2805,0.0971,201.3011,0.8491
542, Heavy Vehicle,356497.55,4363446.12,30.5308,-0.3094,0.0957,201.334467,0.8487
542, Heavy Vehicle,356497.74,4363446.33,30.4924,-0.3308,0.082,201.367833,0.8483
542, Heavy Vehicle,356497.92,4363446.55,30.4529,-0.3265,0.0973,201.4012,0.8478
542, Heavy Vehicle,356498.11,4363446.76,30.4147,-0.3091,0.0977,201.434567,0.8473
542, Heavy Vehicle,356498.3,4363446.97,30.3766,-0.3256,0.0834,201.467933,0.8469
542, Heavy Vehicle,356498.48,4363447.18,30.3365,-0.3419,0.0834,201.5013,0.8465
542, Heavy Vehicle,356498.67,4363447.39,30.2957,-0.3374,0.0938,201.534667,0.846
542, Heavy Vehicle,356498.85,4363447.6,30.2557,-0.3286,0.0868,201.568033,0.8456
542, Heavy Vehicle,356499.04,4363447.81,30.215,-0.3497,0.0762,201.6014,0.8451
